id,created_date,updated_date,club_name,club_intro,club_profile_path,club_banner_path,status,member_id,club_info,club_main_category_id,club_region_id
974,44:21.0,24:32.0,영어회화 슈퍼그뤠잇,외국어을(를) 좋아하는 사람들이 모인 영어회화 슈퍼그뤠잇에 오신 것을 환영합니다.,,,1,1118,영어회화 슈퍼그뤠잇 모임에서는 외국어에 관한 다양한 주제로 활동을 합니다.,10,15
975,30:48.0,48:54.0,오지 가는 남자 캠핑 가는 여자,오지 가는 남자 캠핑 가는 여자는 여행·동행 관련 다양한 활동을 함께하는 모임입니다.,,,1,789,오지 가는 남자 캠핑 가는 여자 모임에서는 여행·동행에 관한 다양한 주제로 활동을 합니다.,5,15
976,29:05.0,04:46.0,주경야탁,푸드·드링크을(를) 좋아하는 사람들이 모인 주경야탁에 오신 것을 환영합니다.,,,1,6897,주경야탁 모임은 푸드·드링크에 관심 있는 분들을 위한 다양한 프로그램을 제공합니다.,4,15
977,38:35.0,58:15.0,꽃에 취하다,"이 모임, 꽃에 취하다는 연애·소개팅에 흥미를 가진 분들이 모이는 곳입니다.",,,1,3899,꽃에 취하다 모임은 연애·소개팅에 관심 있는 분들을 위한 다양한 프로그램을 제공합니다.,8,12
978,10:27.0,22:23.0,동네 화가,동네 화가는 동네·또래 관련 다양한 활동을 함께하는 모임입니다.,,,1,1881,동네·또래을(를) 좋아하는 사람들과 함께하는 동네 화가 모임입니다.,7,6
979,29:36.0,58:37.0,댕댕아 사랑해,여행·동행을(를) 좋아하는 사람들이 모인 댕댕아 사랑해에 오신 것을 환영합니다.,,,1,2089,여행·동행을(를) 좋아하는 사람들과 함께하는 댕댕아 사랑해 모임입니다.,5,13
980,18:10.0,13:35.0,SS CLUB,SS CLUB는 연애·소개팅 관련 다양한 활동을 함께하는 모임입니다.,,,1,9707,연애·소개팅을(를) 좋아하는 사람들과 함께하는 SS CLUB 모임입니다.,8,14
981,38:03.0,54:09.0,미술 탐하다,문화·예술을(를) 좋아하는 사람들이 모인 미술 탐하다에 오신 것을 환영합니다.,,,1,4463,미술 탐하다 모임은 문화·예술에 대한 열정을 가진 사람들이 모이는 곳입니다.,2,10
982,38:42.0,41:34.0,나미야 잡화점의 기적,"이 모임, 나미야 잡화점의 기적는 연애·소개팅에 흥미를 가진 분들이 모이는 곳입니다.",,,1,8102,나미야 잡화점의 기적 모임은 연애·소개팅에 대한 열정을 가진 사람들이 모이는 곳입니다.,8,6
983,16:47.0,49:51.0,인테리어소품 DIY,인테리어소품 DIY는 취미을(를) 함께 즐기고 배우는 모임입니다.,,,1,9495,인테리어소품 DIY 모임에서는 취미에 관한 다양한 주제로 활동을 합니다.,1,5
984,15:31.0,15:27.0,유봉사,유봉사는 여행·동행 관련 다양한 활동을 함께하는 모임입니다.,,,1,3082,유봉사 모임은 여행·동행에 대한 열정을 가진 사람들이 모이는 곳입니다.,5,6
985,50:37.0,22:13.0,영화 곤지암,문화·예술을(를) 좋아하는 사람들이 모인 영화 곤지암에 오신 것을 환영합니다.,,,1,7086,영화 곤지암 모임에서는 문화·예술에 관한 다양한 주제로 활동을 합니다.,2,4
986,50:53.0,54:08.0,studio_301ho,studio_301ho는 여행·동행 관련 다양한 활동을 함께하는 모임입니다.,,,1,3581,여행·동행 관련 정보를 교환하고 함께 성장하는 studio_301ho 모임입니다.,5,3
987,51:47.0,44:18.0,낮카페러,푸드·드링크을(를) 좋아하는 사람들이 모인 낮카페러에 오신 것을 환영합니다.,,,1,8998,낮카페러 모임은 푸드·드링크에 관심 있는 분들을 위한 다양한 프로그램을 제공합니다.,4,9
988,27:56.0,30:54.0,영화연기,"이 모임, 영화연기는 문화·예술에 흥미를 가진 분들이 모이는 곳입니다.",,,1,1441,문화·예술 관련 정보를 교환하고 함께 성장하는 영화연기 모임입니다.,2,1
989,06:27.0,25:31.0,취미미술 레슨,취미미술 레슨는 취미 관련 다양한 활동을 함께하는 모임입니다.,,,1,6125,취미미술 레슨 모임은 취미에 대한 열정을 가진 사람들이 모이는 곳입니다.,1,5
990,17:14.0,07:52.0,글씨에 감성을 더하다,취미을(를) 좋아하는 사람들이 모인 글씨에 감성을 더하다에 오신 것을 환영합니다.,,,1,4168,취미 관련 정보를 교환하고 함께 성장하는 글씨에 감성을 더하다 모임입니다.,1,10
991,38:59.0,21:32.0,참치와 돌고래,참치와 돌고래는 푸드·드링크에 관심이 많은 분들을 위한 모임입니다.,,,1,69,참치와 돌고래 모임은 푸드·드링크에 대한 열정을 가진 사람들이 모이는 곳입니다.,4,9
992,13:25.0,56:28.0,오직 사랑뿐(A United Kingdom),오직 사랑뿐(A United Kingdom)는 연애·소개팅을(를) 함께 즐기고 배우는 모임입니다.,,,1,1136,오직 사랑뿐(A United Kingdom) 모임에서는 연애·소개팅에 관한 다양한 주제로 활동을 합니다.,8,4
993,09:20.0,03:15.0,독서의 온도-습관의 재발견,"이 모임, 독서의 온도-습관의 재발견는 성장·자기개발에 흥미를 가진 분들이 모이는 곳입니다.",,,1,7997,독서의 온도-습관의 재발견 모임은 성장·자기개발에 대한 열정을 가진 사람들이 모이는 곳입니다.,6,6
994,43:56.0,23:39.0,필라테스 바디 컨설팅,필라테스 바디 컨설팅는 운동·액티비티을(를) 함께 즐기고 배우는 모임입니다.,,,1,3140,필라테스 바디 컨설팅 모임은 운동·액티비티에 대한 열정을 가진 사람들이 모이는 곳입니다.,3,3
995,49:43.0,07:18.0,우리동네사진관 S2,우리동네사진관 S2는 여행·동행 관련 다양한 활동을 함께하는 모임입니다.,,,1,3219,우리동네사진관 S2 모임은 여행·동행에 대한 열정을 가진 사람들이 모이는 곳입니다.,5,7
996,51:15.0,03:21.0,YOLO 동굴,YOLO 동굴는 취미 관련 다양한 활동을 함께하는 모임입니다.,,,1,844,YOLO 동굴 모임은 취미에 관심 있는 분들을 위한 다양한 프로그램을 제공합니다.,1,5
997,29:18.0,28:44.0,스페이스 42,스페이스 42는 문화·예술을(를) 함께 즐기고 배우는 모임입니다.,,,1,1546,문화·예술 관련 정보를 교환하고 함께 성장하는 스페이스 42 모임입니다.,2,11
998,09:40.0,28:13.0,중국 영화 드라마로 배우는 중국어,중국 영화 드라마로 배우는 중국어는 외국어 관련 다양한 활동을 함께하는 모임입니다.,,,1,4265,중국 영화 드라마로 배우는 중국어 모임은 외국어에 관심 있는 분들을 위한 다양한 프로그램을 제공합니다.,10,1
999,39:30.0,34:40.0,바보들의 테니스 클럽,바보들의 테니스 클럽는 운동·액티비티을(를) 함께 즐기고 배우는 모임입니다.,,,1,5887,운동·액티비티 관련 정보를 교환하고 함께 성장하는 바보들의 테니스 클럽 모임입니다.,3,4
1000,18:07.0,24:51.0,올 더 머니,재테크을(를) 좋아하는 사람들이 모인 올 더 머니에 오신 것을 환영합니다.,,,1,6915,올 더 머니 모임에서는 재테크에 관한 다양한 주제로 활동을 합니다.,9,11
1001,16:55.0,57:27.0,SLT 바다낚시,SLT 바다낚시는 여행·동행에 관심이 많은 분들을 위한 모임입니다.,,,1,7941,SLT 바다낚시 모임은 여행·동행에 관심 있는 분들을 위한 다양한 프로그램을 제공합니다.,5,1
1002,43:35.0,37:31.0,테니스야 놀자,테니스야 놀자는 운동·액티비티을(를) 함께 즐기고 배우는 모임입니다.,,,1,3704,테니스야 놀자 모임은 운동·액티비티에 대한 열정을 가진 사람들이 모이는 곳입니다.,3,11
1003,36:10.0,05:17.0,12 솔져스,12 솔져스는 문화·예술에 관심이 많은 분들을 위한 모임입니다.,,,1,3520,12 솔져스 모임은 문화·예술에 관심 있는 분들을 위한 다양한 프로그램을 제공합니다.,2,10
1004,05:48.0,27:14.0,미술관옆카페,미술관옆카페는 푸드·드링크을(를) 함께 즐기고 배우는 모임입니다.,,,1,4198,미술관옆카페 모임은 푸드·드링크에 관심 있는 분들을 위한 다양한 프로그램을 제공합니다.,4,15
1005,53:23.0,17:04.0,미술감상회,미술감상회는 문화·예술 관련 다양한 활동을 함께하는 모임입니다.,,,1,8319,미술감상회 모임은 문화·예술에 대한 열정을 가진 사람들이 모이는 곳입니다.,2,4
1006,06:50.0,50:01.0,불토,연애·소개팅을(를) 좋아하는 사람들이 모인 불토에 오신 것을 환영합니다.,,,1,7360,연애·소개팅 관련 정보를 교환하고 함께 성장하는 불토 모임입니다.,8,13
1007,30:45.0,45:09.0,작가학교,스터디을(를) 좋아하는 사람들이 모인 작가학교에 오신 것을 환영합니다.,,,1,2742,작가학교 모임에서는 스터디에 관한 다양한 주제로 활동을 합니다.,11,2
1008,05:23.0,54:13.0,베누스토,"이 모임, 베누스토는 스터디에 흥미를 가진 분들이 모이는 곳입니다.",,,1,3358,베누스토 모임에서는 스터디에 관한 다양한 주제로 활동을 합니다.,11,10
1009,35:26.0,45:42.0,꼼지락 생각 모임,꼼지락 생각 모임는 스터디에 관심이 많은 분들을 위한 모임입니다.,,,1,7348,꼼지락 생각 모임 모임에서는 스터디에 관한 다양한 주제로 활동을 합니다.,11,15
1010,09:35.0,18:27.0,아에이오우,아에이오우는 연애·소개팅 관련 다양한 활동을 함께하는 모임입니다.,,,1,4382,아에이오우 모임에서는 연애·소개팅에 관한 다양한 주제로 활동을 합니다.,8,15
1011,01:59.0,06:06.0,20대 힐링봉사단,여행·동행을(를) 좋아하는 사람들이 모인 20대 힐링봉사단에 오신 것을 환영합니다.,,,1,8422,여행·동행 관련 정보를 교환하고 함께 성장하는 20대 힐링봉사단 모임입니다.,5,12
1012,17:31.0,18:37.0,보모바,보모바는 재테크에 관심이 많은 분들을 위한 모임입니다.,,,1,3087,재테크을(를) 좋아하는 사람들과 함께하는 보모바 모임입니다.,9,7
1013,26:23.0,14:32.0,더그림,문화·예술을(를) 좋아하는 사람들이 모인 더그림에 오신 것을 환영합니다.,,,1,6871,문화·예술을(를) 좋아하는 사람들과 함께하는 더그림 모임입니다.,2,11
1014,03:43.0,52:52.0,메이즈 러너: 데스 큐어,메이즈 러너: 데스 큐어는 문화·예술을(를) 함께 즐기고 배우는 모임입니다.,,,1,9662,문화·예술을(를) 좋아하는 사람들과 함께하는 메이즈 러너: 데스 큐어 모임입니다.,2,7
1015,44:12.0,26:34.0,단보컬테라피,단보컬테라피는 취미에 관심이 많은 분들을 위한 모임입니다.,,,1,9385,단보컬테라피 모임에서는 취미에 관한 다양한 주제로 활동을 합니다.,1,9
1016,49:37.0,21:49.0,2030 지금산 처음산처럼,여행·동행을(를) 좋아하는 사람들이 모인 2030 지금산 처음산처럼에 오신 것을 환영합니다.,,,1,3999,여행·동행 관련 정보를 교환하고 함께 성장하는 2030 지금산 처음산처럼 모임입니다.,5,14
1017,42:21.0,00:20.0,댄스 프렌즈,문화·예술을(를) 좋아하는 사람들이 모인 댄스 프렌즈에 오신 것을 환영합니다.,,,1,6957,댄스 프렌즈 모임은 문화·예술에 관심 있는 분들을 위한 다양한 프로그램을 제공합니다.,2,6
1018,11:19.0,28:59.0,뜰살,뜰살는 동네·또래에 관심이 많은 분들을 위한 모임입니다.,,,1,9562,뜰살 모임은 동네·또래에 대한 열정을 가진 사람들이 모이는 곳입니다.,7,3
1019,14:00.0,14:29.0,이.봉.주.다,이.봉.주.다는 운동·액티비티에 관심이 많은 분들을 위한 모임입니다.,,,1,9628,이.봉.주.다 모임은 운동·액티비티에 관심 있는 분들을 위한 다양한 프로그램을 제공합니다.,3,3
1020,34:13.0,56:32.0,식스 빌로우 6 Below: Miracle on the mountain,식스 빌로우 6 Below: Miracle on the mountain는 운동·액티비티에 관심이 많은 분들을 위한 모임입니다.,,,1,4959,식스 빌로우 6 Below: Miracle on the mountain 모임에서는 운동·액티비티에 관한 다양한 주제로 활동을 합니다.,3,8
1021,23:20.0,49:13.0,똥손 수채화,똥손 수채화는 취미에 관심이 많은 분들을 위한 모임입니다.,,,1,4321,똥손 수채화 모임에서는 취미에 관한 다양한 주제로 활동을 합니다.,1,11
1022,41:37.0,05:41.0,하얼빈 중국어,하얼빈 중국어는 외국어을(를) 함께 즐기고 배우는 모임입니다.,,,1,8356,하얼빈 중국어 모임은 외국어에 대한 열정을 가진 사람들이 모이는 곳입니다.,10,3
1023,39:06.0,25:13.0,행복나눔 봉사단,"이 모임, 행복나눔 봉사단는 여행·동행에 흥미를 가진 분들이 모이는 곳입니다.",,,1,6095,행복나눔 봉사단 모임에서는 여행·동행에 관한 다양한 주제로 활동을 합니다.,5,3
1024,53:34.0,09:32.0,워너비 싱어송라이터,워너비 싱어송라이터는 문화·예술을(를) 함께 즐기고 배우는 모임입니다.,,,1,5170,문화·예술 관련 정보를 교환하고 함께 성장하는 워너비 싱어송라이터 모임입니다.,2,11
1025,54:22.0,19:35.0,퍼스널 뷰티 클래스,"이 모임, 퍼스널 뷰티 클래스는 취미에 흥미를 가진 분들이 모이는 곳입니다.",,,1,381,퍼스널 뷰티 클래스 모임은 취미에 관심 있는 분들을 위한 다양한 프로그램을 제공합니다.,1,11
1026,37:57.0,22:53.0,라엘 스피치,라엘 스피치는 외국어에 관심이 많은 분들을 위한 모임입니다.,,,1,6526,라엘 스피치 모임은 외국어에 대한 열정을 가진 사람들이 모이는 곳입니다.,10,11
1027,51:58.0,37:10.0,passionate 영어 스피킹,외국어을(를) 좋아하는 사람들이 모인 passionate 영어 스피킹에 오신 것을 환영합니다.,,,1,3134,passionate 영어 스피킹 모임에서는 외국어에 관한 다양한 주제로 활동을 합니다.,10,6
1028,35:42.0,14:00.0,청담 룩스컬러,청담 룩스컬러는 취미 관련 다양한 활동을 함께하는 모임입니다.,,,1,8817,청담 룩스컬러 모임에서는 취미에 관한 다양한 주제로 활동을 합니다.,1,3
1029,24:17.0,42:12.0,Eight Core,재테크을(를) 좋아하는 사람들이 모인 Eight Core에 오신 것을 환영합니다.,,,1,7261,재테크을(를) 좋아하는 사람들과 함께하는 Eight Core 모임입니다.,9,8
1030,25:56.0,28:56.0,지인 문화공간,"이 모임, 지인 문화공간는 문화·예술에 흥미를 가진 분들이 모이는 곳입니다.",,,1,1587,지인 문화공간 모임은 문화·예술에 대한 열정을 가진 사람들이 모이는 곳입니다.,2,3
1031,44:37.0,02:55.0,신과 함께,취미을(를) 좋아하는 사람들이 모인 신과 함께에 오신 것을 환영합니다.,,,1,1325,신과 함께 모임은 취미에 관심 있는 분들을 위한 다양한 프로그램을 제공합니다.,1,5
1032,40:29.0,21:08.0,제이 캔들 플라워,취미을(를) 좋아하는 사람들이 모인 제이 캔들 플라워에 오신 것을 환영합니다.,,,1,8307,취미을(를) 좋아하는 사람들과 함께하는 제이 캔들 플라워 모임입니다.,1,8
